Fecha,ID empleado,ID turno,Nombre,Apellido 1,Apellido 2,Edad,Estado civil,Número de hijos a su cargo,Familiares trabajando en la empresa,Género,Carnet de toro,Sabe hacer picking,Sabe reponer,Altura (en metros),Peso (en Kg),IMC (índice de masa corporal) en número,IMC (índice de masa corporal) en categoría,Padece alguna enfermedad,Padece alguna minusvalía,Acciones de tipo tarea 1,Acciones de tipo tarea 2,Acciones de tipo tarea 3,Acciones de tipo tarea 4,Acciones de tipo tarea 5,Acciones por minuto de tipo tarea 1,Acciones por minuto de tipo tarea 2,Acciones por minuto de tipo tarea 3,Acciones por minuto de tipo tarea 4,Acciones por minuto de tipo tarea 5
20230713,B008,B,Isa,Saez,Roda,38,soltero,4,1,F,0,1,1,1.68,58.16,20.61,peso normal,0,1,58,82,34,73,27,0.92,7.1,6.24,4.78,9.15
20230713,B009,B,Lourdes,Blanco,Salvà,25,casado,1,0,M,0,1,0,1.8,69.34,21.4,peso normal,1,1,17,66,23,39,91,0.19,8.36,9.51,6.49,8.48
20230713,B010,B,Nicolás,Córdoba,Atienza,43,casado,1,1,F,0,1,1,1.54,42.7,18.0,delgadez,0,0,64,53,99,37,64,7.8,9.59,2.9,6.55,6.42
20230713,B011,B,Nadia,Palau,Valenzuela,36,viudo,1,1,M,0,0,1,1.61,82.01,31.64,obesidad,0,1,15,26,38,54,94,8.78,0.98,8.58,2.37,2.71
20230713,B012,B,Clarisa,Alberdi,Montalbán,63,soltero,0,0,F,0,1,1,1.38,64.19,33.71,obesidad,0,0,83,89,84,74,72,9.71,2.31,8.41,1.55,3.31
20230713,B013,B,Graciana,Estevez,Sacristán,60,soltero,1,0,F,0,0,0,1.3,59.18,35.02,obesidad,1,0,37,32,0,12,90,5.55,4.79,4.96,4.86,2.59
20230713,B014,B,Lucas,Acevedo,Fábregas,48,divorciado,5,0,F,0,1,0,1.34,64.72,36.04,obesidad,1,1,49,83,49,10,38,8.72,6.45,6.28,8.59,9.36
20230713,B015,B,Alejandra,Molins,Barco,31,divorciado,4,0,F,0,1,0,1.23,52.95,35.0,obesidad,1,0,84,23,34,97,26,0.24,1.1,7.52,4.56,8.9
20230713,B016,B,Cayetana,Granados,Andreu,25,casado,4,0,F,1,0,1,1.43,69.12,33.8,obesidad,1,0,63,52,7,86,25,0.05,3.36,7.96,9.38,1.64
20230713,B017,B,Teresa,Benet,Báez,22,soltero,1,1,F,1,0,1,1.51,44.92,19.7,peso normal,0,0,90,18,74,87,53,0.86,1.52,5.13,4.55,5.61
20230713,B018,B,Conrado,Calatayud,Ortega,32,soltero,5,1,F,0,1,1,1.51,73.41,32.2,obesidad,0,0,66,31,57,80,39,9.85,2.24,0.34,3.64,7.11
20230713,B019,B,Danilo,Tenorio,Galván,35,viudo,5,1,M,1,0,1,1.87,79.39,22.7,peso normal,1,1,34,90,14,59,15,7.7,8.97,6.72,3.51,1.18
20230713,B020,B,Severo,Calatayud,Caro,37,soltero,5,1,M,0,1,0,1.74,109.38,36.13,obesidad,1,0,25,33,94,17,61,0.63,2.48,2.16,4.66,1.67
20230714,A001,A,Hilda,Pera,Ledesma,58,divorciado,1,0,M,1,1,0,1.79,85.49,26.68,sobrepeso,0,1,5,82,72,29,99,5.21,4.47,2.89,1.32,5.87
20230714,A002,A,Jimena,Navarrete,Fábregas,24,soltero,0,1,F,0,0,0,1.47,78.73,36.43,obesidad,0,0,49,62,26,54,47,3.99,9.33,1.41,8.32,3.3
20230714,A003,A,José Antonio,Ocaña,Angulo,31,divorciado,2,1,M,1,1,0,1.68,81.88,29.01,sobrepeso,0,0,71,68,11,67,12,6.85,0.39,8.57,5.22,5.35
20230714,A004,A,Águeda,Barberá,Rosa,62,viudo,1,0,F,1,0,1,1.57,69.52,28.2,sobrepeso,0,0,76,91,4,83,98,9.3,4.52,0.79,8.62,9.87
20230714,A005,A,Guiomar,Páez,Arias,30,soltero,5,1,F,0,0,0,1.29,87.56,52.62,obesidad,0,1,54,50,24,65,48,3.57,2.08,9.75,7.74,4.94
20230714,A006,A,Ana Sofía,Aguiló,Barranco,45,divorciado,4,1,M,1,1,1,1.83,71.77,21.43,peso normal,1,0,24,57,38,37,71,2.46,6.88,4.65,8.85,2.69
20230714,A007,A,Reyes,Ferrero,Mascaró,40,soltero,4,1,F,0,0,0,1.56,86.14,35.4,obesidad,0,1,64,85,59,43,5,9.4,6.07,1.57,2.54,4.26
20230714,A008,A,Manuel,Ayuso,Pons,38,viudo,4,0,F,1,0,1,1.68,74.25,26.31,sobrepeso,0,0,31,64,67,36,100,4.19,2.99,8.32,3.34,7.86
20230714,A009,A,Agapito,Sanjuan,Amor,47,divorciado,5,0,M,0,0,1,1.61,102.48,39.54,obesidad,1,1,63,71,3,6,32,4.64,2.4,0.5,6.01,4.24
20230714,A010,A,Amaya,Romeu,Ariza,25,soltero,5,1,F,1,1,0,1.23,48.84,32.28,obesidad,0,0,31,50,50,58,99,9.71,1.2,6.44,2.54,3.18
20230714,A011,A,Mario,Pereira,Blanch,30,viudo,2,0,F,0,0,1,1.55,52.37,21.8,peso normal,1,1,18,64,44,25,13,4.0,6.41,9.09,6.99,0.25
20230714,A012,A,Yago,Pavón,Piñol,55,viudo,0,0,F,1,0,0,1.69,52.78,18.48,delgadez,0,0,8,95,79,46,58,2.86,3.46,4.52,6.98,0.59
20230714,A013,A,Claudia,Ortuño,Colom,51,viudo,4,1,M,0,1,1,1.88,83.91,23.74,peso normal,1,1,78,75,96,94,31,2.12,3.44,5.27,0.97,7.07
20230714,A014,A,Jose,Laguna,Corral,24,casado,4,0,F,1,1,0,1.61,50.69,19.56,peso normal,0,1,18,82,43,51,86,9.07,7.18,0.14,1.09,4.36
20230714,A015,A,Yaiza,Sanabria,Coca,44,casado,3,1,M,1,1,0,1.87,96.09,27.48,sobrepeso,0,0,73,52,22,89,81,7.28,3.83,6.08,3.19,6.07
20230714,A016,A,Dora,Santos,Romero,56,casado,0,0,F,0,1,0,1.46,76.46,35.87,obesidad,1,1,88,25,75,24,9,0.64,4.22,4.79,7.99,1.25
20230714,A017,A,Soledad,Gámez,Molins,42,soltero,2,1,M,0,1,0,1.74,69.5,22.96,peso normal,1,1,88,97,10,90,71,4.57,3.94,6.64,6.24,1.54
20230714,A018,A,Jacobo,Cortina,Páez,51,divorciado,5,1,M,0,0,1,1.87,67.99,19.44,peso normal,0,0,3,47,47,42,56,1.11,7.47,3.42,1.39,3.06
20230714,A019,A,Balduino,Bayona,Cardona,65,soltero,3,0,F,0,1,1,1.44,74.37,35.87,obesidad,0,0,57,56,58,88,28,6.9,6.6,2.07,2.72,2.43
20230714,A020,A,Samuel,Gonzalo,Rubio,18,divorciado,3,0,F,1,1,1,1.25,74.95,47.97,obesidad,1,1,2,3,47,65,13,1.56,2.07,6.15,8.54,1.46
20230714,B001,B,Edelmira,Cortes,Uriarte,37,casado,4,1,M,0,0,1,1.74,62.95,20.79,peso normal,0,0,23,17,79,76,69,7.33,8.21,0.54,1.82,5.05
20230714,B002,B,Lucía,Aranda,Villalobos,51,divorciado,4,0,F,1,1,1,1.55,82.91,34.51,obesidad,0,0,98,6,77,92,11,8.49,9.01,3.0,5.15,1.43
20230714,B003,B,Edu,Tenorio,Llano,46,casado,4,0,M,0,0,0,1.79,95.43,29.78,sobrepeso,0,0,73,67,30,54,60,8.92,7.05,1.34,8.4,1.19
20230714,B004,B,Dimas,Avilés,Rosell,59,casado,5,1,M,1,0,0,1.63,87.78,33.04,obesidad,1,1,72,47,36,9,46,4.26,4.01,5.13,2.78,6.48
20230714,B005,B,Rita,Perales,Mateos,36,viudo,5,0,F,0,0,0,1.24,51.91,33.76,obesidad,1,0,97,42,94,95,82,5.67,3.87,3.3,3.92,9.94
20230714,B006,B,Eli,Gonzalo,Cardona,41,viudo,1,0,M,0,1,0,1.74,96.89,32.0,obesidad,1,0,8,6,67,100,71,6.72,5.54,2.54,3.88,8.82
20230714,B007,B,Rosalina,Arribas,Parra,58,divorciado,0,0,M,1,1,1,1.64,93.62,34.81,obesidad,1,1,36,62,77,80,51,2.25,2.92,2.5,6.96,2.66
20230714,B008,B,Marcia,Mur,Fajardo,43,viudo,0,0,F,1,1,0,1.47,78.4,36.28,obesidad,0,0,20,41,95,79,19,9.43,2.93,1.93,2.88,5.04
20230714,B009,B,Jimena,Pera,Mora,62,soltero,2,0,M,1,0,0,1.78,73.16,23.09,peso normal,0,0,44,14,8,70,93,7.98,7.12,5.95,8.72,3.09
20230714,B010,B,Adalberto,Jurado,Roselló,56,divorciado,3,1,M,1,1,0,1.79,62.69,19.57,peso normal,1,1,22,85,35,55,96,4.05,7.2,2.24,1.98,7.37
20230714,B011,B,Manuel,Pavón,Clavero,31,viudo,4,1,M,1,1,0,1.85,88.37,25.82,sobrepeso,1,0,11,20,61,12,33,8.04,7.14,5.94,6.41,5.39
20230714,B012,B,Anselmo,Chacón,Torrens,30,soltero,3,0,F,0,1,0,1.58,89.56,35.88,obesidad,1,1,84,78,39,20,42,5.35,3.2,0.71,5.45,1.67
20230714,B013,B,Óscar,Sacristán,Borrego,35,divorciado,3,1,M,1,1,0,1.63,79.83,30.05,obesidad,1,0,22,9,59,65,12,7.04,2.15,1.91,9.53,3.39
20230714,B014,B,Felicia,Antón,Bustamante,38,viudo,2,0,F,1,0,0,1.56,48.94,20.11,peso normal,0,0,64,34,46,90,94,0.34,5.11,9.44,6.11,6.87
20230714,B015,B,Ezequiel,Roma,Naranjo,24,casado,2,1,M,0,0,1,1.82,86.11,26.0,sobrepeso,0,1,23,3,73,74,69,8.26,7.97,9.89,2.92,6.38
20230714,B016,B,Abigaíl,Pereira,Valderrama,53,divorciado,2,1,F,1,0,0,1.47,83.24,38.52,obesidad,0,0,34,29,81,91,76,9.85,1.75,6.38,2.13,4.2
20230714,B017,B,Concha,Trillo,Piquer,39,casado,2,1,F,0,1,0,1.44,79.57,38.37,obesidad,0,0,81,88,64,16,43,6.19,9.16,6.85,8.94,8.58
20230714,B018,B,Elvira,Andreu,Badía,50,divorciado,1,0,F,0,0,0,1.57,51.7,20.97,peso normal,0,0,11,18,45,51,79,3.45,2.24,6.54,6.24,2.45
20230714,B019,B,Haroldo,Granados,Izquierdo,27,casado,3,0,F,0,1,1,1.31,41.85,24.39,peso normal,1,1,26,71,10,1,47,3.76,4.02,0.22,6.68,2.15
20230714,B020,B,Eufemia,Amaya,Ramírez,62,viudo,0,0,M,0,1,0,1.81,108.87,33.23,obesidad,1,1,71,59,78,95,64,5.51,1.3,9.9,1.86,2.54
20230717,A001,A,Andrés Felipe,Ferrán,Pozuelo,36,soltero,5,0,M,1,0,0,1.86,105.19,30.41,obesidad,0,1,47,43,16,11,94,3.31,9.67,9.65,8.96,5.01
20230717,A002,A,Nicolás,Tamarit,Asenjo,41,casado,4,1,F,1,0,1,1.49,42.87,19.31,peso normal,0,1,29,80,45,71,13,9.52,1.49,2.43,9.39,6.54
20230717,A003,A,Luisina,Villar,Garzón,51,divorciado,2,0,M,1,1,0,1.89,88.19,24.69,peso normal,0,1,47,87,2,56,33,0.22,6.89,7.85,0.55,5.29
20230717,A004,A,Natividad,Río,Roldan,48,soltero,4,1,M,0,0,1,1.84,68.29,20.17,peso normal,1,1,52,12,32,98,77,6.93,5.62,8.87,8.46,5.54
20230717,A005,A,Salvador,Palacios,Pont,46,casado,0,1,F,0,0,1,1.47,55.05,25.48,sobrepeso,1,0,91,86,3,88,97,3.42,4.13,6.98,3.68,8.63
20230717,A006,A,Yésica,Mayol,Ferrero,23,soltero,4,1,M,0,1,0,1.72,69.93,23.64,peso normal,0,1,0,46,84,54,32,1.23,3.33,6.33,7.04,0.3
20230717,A007,A,Marta,Hernández,Pombo,35,soltero,0,0,M,0,1,1,1.83,100.91,30.13,obesidad,1,0,0,50,18,47,65,7.83,5.54,2.75,7.18,4.95
20230717,A008,A,Olalla,Angulo,Mir,19,casado,3,1,M,1,1,0,1.66,73.9,26.82,sobrepeso,1,0,69,35,44,77,93,1.65,4.7,1.5,7.03,7.7
20230717,A009,A,Julio,Mateo,Pedraza,63,casado,0,1,F,0,0,0,1.32,87.96,50.48,obesidad,1,1,40,13,60,64,71,2.37,2.3,5.35,2.43,1.66
20230717,A010,A,Rómulo,Aller,Vilaplana,54,soltero,5,0,F,0,0,0,1.45,49.71,23.64,peso normal,0,0,10,25,3,70,88,7.93,8.63,4.64,4.75,3.9
20230717,A011,A,Eva,Moliner,Aguilera,41,soltero,1,0,M,0,1,1,1.73,69.96,23.38,peso normal,1,1,92,57,25,60,34,7.06,1.09,9.99,7.37,3.88
20230717,A012,A,Diego,Montero,Coloma,63,viudo,2,0,M,0,1,0,1.75,108.87,35.55,obesidad,1,0,77,37,17,96,85,2.32,4.58,2.81,6.21,8.05
20230717,A013,A,Tania,Seco,Barrio,41,viudo,0,1,M,1,0,0,1.65,98.24,36.08,obesidad,0,0,24,84,98,79,9,4.4,2.48,6.56,2.15,4.45
20230717,A014,A,Kike,Abad,Bustos,37,soltero,1,1,M,0,0,1,1.71,80.57,27.55,sobrepeso,1,1,41,65,11,66,94,8.78,6.83,4.83,5.58,8.1
20230717,A015,A,Fátima,Gimeno,Pavón,47,divorciado,3,1,M,0,0,1,1.79,82.35,25.7,sobrepeso,0,1,17,1,13,62,57,4.78,0.91,9.8,6.92,2.75
20230717,A016,A,Ambrosio,Cordero,Alarcón,63,soltero,5,0,M,0,0,1,1.62,69.34,26.42,sobrepeso,0,1,70,52,70,57,26,6.37,3.58,6.71,4.74,1.67
20230717,A017,A,Hortensia,Manzano,Iriarte,24,divorciado,3,0,M,0,0,1,1.82,83.31,25.15,sobrepeso,0,1,11,93,57,13,2,3.4,8.16,6.08,8.14,2.43
20230717,A018,A,Herberto,Moraleda,Villaverde,57,soltero,3,0,F,0,0,0,1.34,71.99,40.09,obesidad,0,0,61,19,16,78,60,7.49,7.08,4.97,7.86,7.65
20230717,A019,A,Purificación,Blanch,Mulet,49,viudo,0,0,M,1,1,1,1.79,101.08,31.55,obesidad,0,0,99,78,41,44,33,5.83,3.54,5.72,2.47,5.16
20230717,A020,A,Encarnación,Luz,Tomás,43,casado,2,0,F,0,1,0,1.69,42.06,14.73,delgadez,0,1,53,72,35,36,71,9.73,2.89,0.59,3.43,4.74
20230717,B001,B,Segismundo,Mármol,Sainz,37,divorciado,0,1,M,1,0,0,1.79,81.45,25.42,sobrepeso,0,0,23,14,9,26,1,7.25,1.44,1.61,5.07,1.55
20230717,B002,B,Inocencio,Arregui,Agustí,65,casado,5,1,M,0,0,1,1.73,101.84,34.03,obesidad,1,1,87,100,93,50,60,1.38,9.44,6.85,2.8,5.48
20230717,B003,B,Asunción,Cortés,Seguí,18,divorciado,4,1,M,1,1,0,1.87,99.68,28.51,sobrepeso,0,0,38,78,32,53,89,0.11,6.78,5.84,0.81,3.47
20230717,B004,B,Salvador,Baeza,Amo,50,soltero,3,0,F,1,0,1,1.3,57.51,34.03,obesidad,1,0,5,37,32,12,95,2.23,7.91,2.3,0.16,0.66
20230717,B005,B,Amparo,Izaguirre,Nogués,54,soltero,1,0,F,0,0,0,1.53,87.88,37.54,obesidad,0,0,6,89,2,61,60,4.46,9.11,6.38,1.51,0.67
20230717,B006,B,Soraya,Artigas,Cuadrado,29,divorciado,4,0,F,1,1,1,1.4,45.46,23.19,peso normal,1,0,13,55,44,64,11,0.7,6.97,1.21,6.83,4.4
20230717,B007,B,Graciano,Viana,Coello,48,divorciado,2,0,F,1,1,1,1.66,79.94,29.01,sobrepeso,1,1,57,72,85,18,53,3.48,5.6,8.63,9.88,6.57
20230717,B008,B,Fito,Lumbreras,Ríos,38,soltero,0,1,M,0,1,0,1.66,66.65,24.19,peso normal,0,0,41,51,98,62,92,7.9,0.91,9.41,9.89,0.89
20230717,B009,B,Ángel,Tejedor,Izquierdo,59,divorciado,2,0,F,1,1,0,1.6,68.58,26.79,sobrepeso,0,0,70,1,31,60,72,8.99,9.94,3.8,9.38,6.64
20230717,B010,B,Emiliana,Roman,Aranda,22,soltero,1,0,M,0,0,0,1.78,70.1,22.12,peso normal,0,1,91,11,7,42,63,5.74,2.92,1.65,7.62,3.0
20230717,B011,B,Alba,Díaz,Cabanillas,63,viudo,4,0,M,1,1,1,1.62,60.85,23.19,peso normal,1,1,47,72,85,36,92,7.04,2.81,6.29,3.94,2.11
20230717,B012,B,Yéssica,Ocaña,Morán,38,soltero,4,0,M,1,1,1,1.78,75.4,23.8,peso normal,1,0,80,68,14,0,8,0.58,0.96,9.89,3.04,8.01
20230717,B013,B,Maxi,Padilla,Cabanillas,22,divorciado,4,1,M,1,1,1,1.66,64.51,23.41,peso normal,1,0,97,31,50,71,96,1.16,9.33,8.29,5.19,0.96
20230717,B014,B,Pablo,Roma,Leiva,52,divorciado,2,0,F,1,0,1,1.39,45.2,23.39,peso normal,1,0,70,18,19,47,39,7.64,2.19,3.47,5.52,5.52
20230717,B015,B,Luisina,Redondo,Pujol,59,divorciado,1,0,M,1,0,1,1.74,66.05,21.82,peso normal,0,0,46,85,26,45,88,5.74,5.39,9.54,9.49,1.34
20230717,B016,B,Inés,Casares,Montserrat,19,soltero,0,1,M,1,1,0,1.73,103.35,34.53,obesidad,1,1,23,21,95,38,47,3.71,0.48,3.69,8.28,3.61
20230717,B017,B,Natividad,Gabaldón,Cañas,42,soltero,4,1,F,0,1,1,1.55,78.33,32.6,obesidad,1,0,14,13,86,22,22,5.34,3.56,1.41,3.92,9.54
20230717,B018,B,Marianela,Alcázar,Roldan,35,divorciado,0,0,M,0,0,1,1.8,87.42,26.98,sobrepeso,1,1,36,38,44,19,100,9.16,8.73,1.52,8.19,7.98
20230717,B019,B,Jennifer,Páez,Peña,42,viudo,5,1,F,1,1,0,1.47,41.68,19.29,peso normal,1,0,8,66,56,75,27,3.96,3.86,5.2,4.69,7.27
20230717,B020,B,Daniela,Espada,Díez,26,casado,5,0,M,1,1,0,1.76,70.62,22.8,peso normal,1,1,67,40,23,87,6,9.21,6.83,0.23,0.38,7.91
20230718,A001,A,Rebeca,Jaén,Maestre,51,viudo,4,0,F,0,0,0,1.29,69.57,41.81,obesidad,0,0,46,79,33,55,55,8.97,8.45,0.58,8.68,5.77
20230718,A002,A,Soraya,Pinilla,Llorente,23,casado,4,1,F,1,1,0,1.64,70.1,26.06,sobrepeso,1,1,95,58,68,87,37,5.52,0.59,3.47,2.74,9.82
20230718,A003,A,Martirio,Riquelme,Esparza,20,soltero,0,0,F,1,0,0,1.58,86.44,34.63,obesidad,0,0,94,31,94,58,3,1.61,1.76,7.21,3.75,4.21
20230718,A004,A,Marisela,Carnero,Mosquera,44,viudo,2,1,F,0,0,0,1.38,44.37,23.3,peso normal,1,1,58,68,74,20,55,7.01,9.6,7.38,7.57,5.94
20230718,A005,A,Adelaida,Nieto,Jara,56,viudo,3,1,M,0,1,0,1.65,95.66,35.14,obesidad,1,1,55,48,9,89,62,4.19,2.92,9.1,2.38,9.38
20230718,A006,A,Javier,Barrera,Blanch,43,casado,4,1,M,0,0,1,1.84,64.26,18.98,peso normal,0,1,66,77,85,37,3,7.1,2.42,7.22,0.59,0.13
20230718,A007,A,Rafael,Mas,Rosales,52,soltero,0,1,F,1,0,1,1.51,67.79,29.73,sobrepeso,0,0,10,9,52,91,48,3.14,1.33,9.08,3.83,1.17
20230718,A008,A,Xiomara,Pozuelo,Velázquez,34,viudo,0,0,F,0,1,0,1.49,66.6,30.0,obesidad,0,1,28,53,90,6,14,7.2,1.82,4.19,7.95,3.43
20230718,A009,A,Ruth,Ribas,Jaume,33,divorciado,5,0,F,1,1,0,1.28,52.37,31.96,obesidad,1,0,94,81,33,87,30,1.95,6.64,7.47,6.03,8.65
20230718,A010,A,Seve,Plana,Zabaleta,46,soltero,0,1,M,0,0,0,1.83,96.22,28.73,sobrepeso,1,0,64,63,52,41,51,9.8,0.99,2.85,2.26,1.8
20230718,A011,A,Jacobo,Bastida,Corbacho,35,viudo,3,0,M,0,0,1,1.72,92.73,31.34,obesidad,0,1,50,8,13,8,31,0.22,5.01,9.46,7.04,1.04
20230718,A012,A,Coral,Carvajal,Juárez,62,viudo,5,0,M,0,0,0,1.89,95.15,26.64,sobrepeso,1,1,32,47,92,54,55,1.59,5.7,6.45,6.96,5.31
20230718,A013,A,Asdrubal,Jordá,Alba,22,casado,2,0,F,0,0,1,1.62,71.46,27.23,sobrepeso,0,1,47,58,98,59,44,6.16,9.06,0.98,0.5,7.35
20230718,A014,A,Gisela,Rodrigo,Peinado,39,casado,5,0,M,1,1,0,1.69,69.55,24.35,peso normal,0,1,5,30,50,94,98,0.37,7.48,5.44,5.87,3.66
20230718,A015,A,Nayara,Millán,Andres,43,divorciado,3,1,M,0,1,1,1.72,94.58,31.97,obesidad,1,1,97,94,83,31,43,5.44,8.06,2.61,0.79,9.2
20230718,A016,A,Marita,Rozas,Morcillo,45,viudo,1,1,F,1,0,0,1.59,60.97,24.12,peso normal,0,1,100,93,19,66,33,5.91,9.04,4.22,8.43,8.43
20230718,A017,A,Rico,Escrivá,Moya,64,casado,3,0,F,0,1,0,1.57,82.21,33.35,obesidad,1,0,43,48,30,95,7,4.2,9.25,7.49,7.76,2.7
20230718,A018,A,Felisa,Cornejo,Rivas,47,divorciado,4,1,M,0,1,1,1.87,98.04,28.04,sobrepeso,0,0,10,12,79,31,24,0.75,5.42,6.33,1.55,6.07
20230718,A019,A,Felisa,Aguirre,Cantero,27,divorciado,3,1,F,0,1,1,1.2,75.24,52.25,obesidad,0,0,28,0,6,10,40,9.64,2.89,6.62,7.82,9.43
20230718,A020,A,Consuela,Martínez,Cruz,29,viudo,0,0,F,0,1,1,1.5,44.14,19.62,peso normal,1,0,39,38,49,57,19,4.09,6.35,5.44,5.49,8.76
20230718,B001,B,Nuria,Polo,Tello,50,viudo,4,0,F,0,1,0,1.32,56.16,32.23,obesidad,0,1,53,87,83,100,4,8.91,0.36,3.09,2.8,1.25
20230718,B002,B,Caridad,Llobet,Puerta,58,casado,0,0,F,1,0,1,1.51,89.87,39.41,obesidad,1,1,23,95,1,92,68,3.23,4.79,2.95,6.17,4.12
20230718,B003,B,Asdrubal,Alcolea,Cantón,46,casado,3,0,F,0,0,1,1.24,81.76,53.17,obesidad,1,0,83,6,72,42,33,2.27,5.05,5.25,7.03,2.41
20230718,B004,B,María,Sandoval,Español,64,soltero,0,1,M,1,0,1,1.7,98.14,33.96,obesidad,1,1,53,58,98,91,64,6.45,3.79,0.16,4.63,7.4
20230718,B005,B,Dionisia,Laguna,Falcón,18,viudo,5,1,F,1,0,1,1.32,86.42,49.6,obesidad,1,0,44,18,81,61,2,5.04,7.29,1.99,5.58,8.08
20230718,B006,B,Nando,Torres,Raya,34,casado,2,0,F,1,0,1,1.59,78.8,31.17,obesidad,0,0,89,11,48,85,41,7.66,5.33,8.24,4.41,2.42
20230718,B007,B,Leonor,Alberola,Varela,31,divorciado,2,0,F,1,0,1,1.53,73.94,31.59,obesidad,1,1,59,11,21,73,36,3.67,5.17,8.23,8.44,0.1
20230718,B008,B,Maricela,Sobrino,Zorrilla,46,casado,1,0,M,0,1,1,1.83,86.03,25.69,sobrepeso,0,1,76,21,54,0,4,3.11,1.21,8.91,5.29,0.07
20230718,B009,B,María Belén,Guzman,Segovia,22,viudo,4,1,M,1,0,1,1.8,86.89,26.82,sobrepeso,1,0,93,51,92,25,75,1.36,4.69,9.37,3.93,8.66
20230718,B010,B,Florentino,Fajardo,Garzón,19,divorciado,5,0,F,1,0,1,1.7,49.24,17.04,delgadez,1,0,6,36,87,18,82,9.57,3.14,7.52,7.45,0.3
20230718,B011,B,José María,Iñiguez,Aguirre,45,casado,2,1,F,1,0,1,1.43,45.45,22.23,peso normal,1,0,65,25,46,88,35,5.22,2.43,0.8,9.2,5.69
20230718,B012,B,Elodia,Luján,Carpio,44,divorciado,1,0,M,1,0,1,1.88,65.24,18.46,delgadez,0,1,5,92,69,59,55,7.81,4.22,3.94,5.48,4.27
20230718,B013,B,Aureliano,Valero,Estrada,62,viudo,4,0,M,1,1,0,1.84,68.03,20.09,peso normal,1,0,10,3,1,45,39,7.57,0.24,8.01,1.89,4.41
20230718,B014,B,Rafaela,Arcos,Doménech,63,viudo,2,1,F,0,0,0,1.27,72.96,45.24,obesidad,1,0,21,6,3,97,19,8.4,8.6,9.87,3.75,2.77
20230718,B015,B,Aristides,Blanca,Sáez,27,soltero,4,1,F,1,0,0,1.37,56.58,30.15,obesidad,0,0,16,68,12,43,2,0.18,0.42,2.17,8.8,0.22
20230718,B016,B,Josué,Clemente,Suárez,35,casado,2,0,F,0,0,0,1.55,43.32,18.03,delgadez,1,0,17,7,19,6,4,4.78,5.09,5.96,0.38,9.68
20230718,B017,B,Camilo,Miró,Jaén,51,viudo,5,0,M,0,1,0,1.85,78.84,23.04,peso normal,1,1,85,4,41,39,77,4.92,5.72,9.04,1.41,8.39
20230718,B018,B,José,Diaz,Expósito,28,viudo,2,1,F,0,1,1,1.68,51.13,18.12,delgadez,1,0,0,75,38,30,29,2.87,4.0,0.48,5.03,9.01
20230718,B019,B,Reyes,Ribas,Peñas,48,casado,4,0,M,0,1,1,1.7,90.54,31.33,obesidad,1,0,30,61,94,71,36,1.11,2.84,0.72,2.36,6.8
20230718,B020,B,Samanta,Duque,Marin,54,divorciado,4,0,M,1,1,0,1.76,77.63,25.06,sobrepeso,0,1,11,76,89,62,37,4.78,0.96,0.39,9.8,1.25
20230719,A001,A,Alonso,Arévalo,Cases,18,viudo,5,0,F,1,1,0,1.33,43.37,24.52,peso normal,1,1,3,57,64,12,15,0.8,4.14,4.5,2.73,3.9
20230719,A002,A,José Manuel,Gabaldón,Mateos,49,viudo,0,1,M,1,0,1,1.68,60.14,21.31,peso normal,0,1,70,30,55,22,56,5.69,5.31,7.22,4.27,8.21
20230719,A003,A,Angelita,Roselló,Serna,31,viudo,5,0,M,1,0,0,1.76,70.83,22.87,peso normal,0,0,16,24,54,76,53,6.45,9.12,6.05,2.95,7.77
20230719,A004,A,Gastón,Correa,Coca,58,divorciado,5,1,F,1,1,1,1.65,59.66,21.91,peso normal,0,0,96,12,98,62,13,6.8,9.18,7.35,2.71,2.82
20230719,A005,A,Eusebio,Palau,Olmo,41,viudo,3,1,M,1,0,1,1.74,101.69,33.59,obesidad,0,0,54,50,89,93,18,8.96,3.06,3.2,7.9,3.75
20230719,A006,A,Cirino,Juárez,Oliveras,31,soltero,1,0,M,1,1,1,1.66,88.06,31.96,obesidad,0,0,70,35,21,83,29,7.45,1.5,1.96,3.05,6.47
20230719,A007,A,Goyo,Catalá,Coca,56,viudo,1,0,F,1,1,1,1.41,73.98,37.21,obesidad,0,1,38,6,64,63,74,5.05,6.29,1.14,0.28,6.67
20230719,A008,A,Gilberto,Chaparro,Castro,43,viudo,1,0,F,0,1,1,1.48,71.65,32.71,obesidad,1,0,29,63,47,97,96,1.1,7.64,6.79,8.7,9.76
20230719,A009,A,Anita,Cantón,Sanabria,40,soltero,2,0,F,1,1,0,1.39,83.95,43.45,obesidad,1,1,66,15,96,58,17,5.09,1.49,6.68,2.97,7.17
20230719,A010,A,Custodia,Arellano,Ricart,41,divorciado,4,0,F,0,1,0,1.62,68.42,26.07,sobrepeso,1,1,15,81,42,92,56,4.16,9.26,4.23,9.41,7.81
20230719,A011,A,Amaya,Marin,Leal,47,viudo,5,1,M,0,1,0,1.78,92.2,29.1,sobrepeso,1,1,77,44,80,51,0,3.36,9.25,3.9,4.67,2.38
20230719,A012,A,Pili,Olmedo,Morcillo,24,casado,3,1,M,0,1,0,1.85,95.98,28.04,sobrepeso,0,1,38,46,37,33,33,1.0,9.44,1.51,6.55,8.24
